Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA
D1,05/03/17,Ein Frankfurt,Freiburg,1,2,A,1,1,D,15,10,3,3,13,14,2,1,0,0,2.1,3.5,3.5,2.1,3.3,3.7
D1,05/03/17,Hamburg,Hertha,1,0,H,0,0,D,9,8,3,1,14,11,1,2,0,0,2.45,3.2,3.0,2.55,3.1,3.0
D1,10/03/17,Leverkusen,Werder Bremen,1,1,D,1,0,H,12,11,7,3,12,12,0,2,1,0,1.5,4.33,6.5,1.53,4.33,6.0
D1,11/03/17,Bayern Munich,Ein Frankfurt,3,0,H,2,0,H,16,10,7,4,11,8,2,3,0,0,1.13,9.0,21.0,1.11,9.0,26.0
D1,11/03/17,Darmstadt,Mainz,2,1,H,2,1,H,11,13,5,6,16,17,3,2,1,1,3.5,3.25,2.2,3.3,3.4,2.2
D1,11/03/17,Freiburg,Hoffenheim,1,1,D,0,0,D,6,23,4,7,12,11,2,2,0,0,3.0,3.4,2.38,3.0,3.4,2.35
D1,11/03/17,Hertha,Dortmund,2,1,H,1,0,H,16,18,4,2,7,15,2,4,0,0,5.25,4.0,1.65,5.25,3.9,1.65
D1,11/03/17,Ingolstadt,FC Koln,2,2,D,1,1,D,26,7,9,2,13,24,4,3,0,0,2.5,3.1,3.1,2.55,3.2,2.9
D1,11/03/17,RB Leipzig,Wolfsburg,0,1,A,0,1,A,11,15,6,5,16,17,3,4,0,0,1.62,3.8,6.0,1.6,4.0,5.75
D1,12/03/17,Hamburg,M'gladbach,2,1,H,1,1,D,17,7,6,3,8,18,1,2,0,0,2.75,3.3,2.6,2.75,3.3,2.6
D1,12/03/17,Schalke 04,Augsburg,3,0,H,3,0,H,25,9,7,3,20,10,3,0,0,0,1.75,3.5,5.25,1.75,3.6,5.0
D1,17/03/17,Dortmund,Ingolstadt,1,0,H,1,0,H,10,14,2,2,12,23,1,3,0,0,1.3,5.5,10.5,1.3,5.25,10.5
D1,18/03/17,Augsburg,Freiburg,1,1,D,1,1,D,15,7,3,3,16,21,2,2,0,0,2.4,3.3,3.0,2.45,3.3,2.95
D1,18/03/17,Ein Frankfurt,Hamburg,0,0,D,0,0,D,7,5,1,0,19,24,1,1,0,0,2.2,3.2,3.5,2.3,3.3,3.2
D1,18/03/17,FC Koln,Hertha,4,2,H,3,0,H,7,8,6,6,12,12,2,3,0,0,2.38,3.2,3.2,2.35,3.2,3.25
D1,18/03/17,Hoffenheim,Leverkusen,1,0,H,0,0,D,13,16,4,7,12,14,1,1,0,0,2.15,3.6,3.3,2.15,3.6,3.3
D1,18/03/17,Werder Bremen,RB Leipzig,3,0,H,1,0,H,9,7,4,2,11,18,2,1,0,0,3.5,3.6,2.05,3.7,3.4,2.05
D1,18/03/17,Wolfsburg,Darmstadt,1,0,H,1,0,H,18,6,4,1,15,14,2,3,0,0,1.5,4.0,7.5,1.53,4.2,6.25
D1,19/03/17,Mainz,Schalke 04,0,1,A,0,0,D,18,9,5,5,10,15,2,4,0,0,2.63,3.5,2.63,2.65,3.4,2.65
D1,19/03/17,M'gladbach,Bayern Munich,0,1,A,0,0,D,14,18,1,6,5,11,0,2,0,0,8.0,4.75,1.4,7.0,5.0,1.42
D1,31/03/17,Hertha,Hoffenheim,1,3,A,1,1,D,5,28,3,8,18,13,2,1,1,0,2.9,3.1,2.6,2.7,3.4,2.6
D1,01/04/17,Bayern Munich,Augsburg,6,0,H,2,0,H,21,6,8,2,6,9,0,2,0,0,1.1,10.0,26.0,1.09,11.0,23.0
D1,01/04/17,Ein Frankfurt,M'gladbach,0,0,D,0,0,D,15,6,4,1,13,12,4,2,0,1,2.5,3.3,2.9,2.65,3.3,2.7
D1,01/04/17,Freiburg,Werder Bremen,2,5,A,0,2,A,13,11,4,7,9,14,2,1,0,0,2.25,3.5,3.2,2.3,3.4,3.1
D1,01/04/17,Hamburg,FC Koln,2,1,H,1,1,D,14,7,4,1,19,13,2,3,0,0,2.38,3.2,3.2,2.35,3.3,3.1
D1,01/04/17,RB Leipzig,Darmstadt,4,0,H,1,0,H,25,11,10,1,12,15,1,2,0,1,1.36,5.0,9.0,1.36,5.5,7.75
D1,01/04/17,Schalke 04,Dortmund,1,1,D,0,0,D,9,7,3,2,13,17,1,2,0,0,3.75,3.6,2.0,3.75,3.7,1.95
D1,02/04/17,Ingolstadt,Mainz,2,1,H,1,0,H,12,10,5,1,25,26,4,3,0,0,2.1,3.3,3.8,2.15,3.3,3.5
D1,02/04/17,Leverkusen,Wolfsburg,3,3,D,1,0,H,8,18,5,9,18,14,1,2,0,0,1.8,3.75,4.5,1.83,3.7,4.33
D1,04/04/17,Dortmund,Hamburg,3,0,H,1,0,H,17,16,10,6,6,12,1,3,0,0,1.29,5.75,10.0,1.3,5.75,9.0
D1,04/04/17,FC Koln,Ein Frankfurt,1,0,H,0,0,D,5,11,1,2,11,20,0,2,0,0,2.35,3.2,3.2,2.35,3.1,3.3
D1,04/04/17,Hoffenheim,Bayern Munich,1,0,H,1,0,H,14,21,4,6,17,12,0,1,0,0,6.0,4.6,1.5,6.0,4.6,1.5
D1,04/04/17,Werder Bremen,Schalke 04,3,0,H,1,0,H,11,14,6,3,9,19,0,2,0,0,3.0,3.5,2.3,3.1,3.5,2.25
D1,05/04/17,Augsburg,Ingolstadt,2,3,A,0,2,A,13,13,5,6,16,13,3,2,0,0,2.7,3.1,2.8,2.6,3.1,2.9
D1,05/04/17,Darmstadt,Leverkusen,0,2,A,0,1,A,13,14,2,7,11,13,0,2,0,0,5.0,3.8,1.7,5.0,4.0,1.67
D1,05/04/17,Mainz,RB Leipzig,2,3,A,0,0,D,18,15,3,7,16,20,6,4,1,0,3.4,3.4,2.15,3.3,3.5,2.15
D1,05/04/17,M'gladbach,Hertha,1,0,H,1,0,H,22,12,7,2,12,12,1,1,0,0,1.83,3.5,4.5,1.8,3.6,4.6
D1,05/04/17,Wolfsburg,Freiburg,0,1,A,0,0,D,17,16,4,5,12,16,0,1,0,0,1.73,3.75,5.0,1.72,3.9,4.75
D1,07/04/17,Ein Frankfurt,Werder Bremen,2,2,D,0,2,A,16,8,7,4,19,8,2,2,0,0,2.0,3.5,3.8,2.0,3.6,3.7
D1,08/04/17,Bayern Munich,Dortmund,4,1,H,2,1,H,18,9,6,3,14,10,2,3,0,0,1.62,4.0,5.5,1.6,4.1,5.5
D1,08/04/17,FC Koln,M'gladbach,2,3,A,1,1,D,9,16,2,7,17,10,2,2,0,0,2.63,3.2,2.8,2.6,3.3,2.75
D1,08/04/17,Freiburg,Mainz,1,0,H,0,0,D,7,9,3,3,12,14,0,3,0,0,2.38,3.4,3.0,2.4,3.5,2.85
D1,08/04/17,Hamburg,Hoffenheim,2,1,H,1,1,D,12,12,6,4,22,22,4,4,0,0,3.5,3.5,2.1,3.5,3.5,2.1
D1,08/04/17,RB Leipzig,Leverkusen,1,0,H,0,0,D,14,14,5,3,13,12,0,1,1,0,1.91,3.6,4.0,1.95,3.6,3.8
D1,08/04/17,Schalke 04,Wolfsburg,4,1,H,2,0,H,12,18,7,1,17,10,1,2,0,0,2.0,3.5,3.75,2.05,3.5,3.6
D1,09/04/17,Hertha,Augsburg,2,0,H,2,0,H,18,5,8,0,17,20,1,2,0,0,1.75,3.5,5.25,1.78,3.5,5.0
D1,09/04/17,Ingolstadt,Darmstadt,3,2,H,1,2,A,23,10,10,5,12,11,1,0,1,1,1.5,4.0,7.5,1.53,4.1,6.5
D1,15/04/17,Augsburg,FC Koln,2,1,H,2,0,H,7,12,6,0,19,17,2,3,2,0,2.8,3.2,2.55,2.7,3.3,2.5
D1,15/04/17,Dortmund,Ein Frankfurt,3,1,H,2,1,H,15,9,7,2,12,23,0,0,0,0,1.44,4.33,7.0,1.36,4.6,8.25
D1,15/04/17,Hoffenheim,M'gladbach,5,3,H,2,2,D,16,10,9,4,6,20,2,4,0,0,2.0,3.5,3.6,2.0,3.3,3.7
D1,15/04/17,Leverkusen,Bayern Munich,0,0,D,0,0,D,9,21,2,6,9,12,1,0,1,0,4.75,4.2,1.62,4.6,4.33,1.6
D1,15/04/17,Mainz,Hertha,1,0,H,1,0,H,17,6,3,2,10,18,1,3,0,0,2.25,3.2,3.3,2.25,3.4,3.0
D1,15/04/17,RB Leipzig,Freiburg,4,0,H,2,0,H,13,11,6,2,19,13,1,2,0,0,1.44,4.33,7.0,1.44,4.4,6.75
D1,15/04/17,Wolfsburg,Ingolstadt,3,0,H,1,0,H,9,6,6,3,14,17,2,3,0,0,2.0,3.3,3.75,1.95,3.4,3.8
D1,16/04/17,Darmstadt,Schalke 04,2,1,H,1,0,H,11,26,5,8,24,14,5,3,0,1,5.75,3.8,1.6,4.75,3.9,1.65
D1,16/04/17,Werder Bremen,Hamburg,2,1,H,1,1,D,13,6,5,4,13,15,3,1,0,0,2.25,3.4,3.1,2.15,3.4,3.2
D1,21/04/17,FC Koln,Hoffenheim,1,1,D,0,0,D,12,11,6,6,9,11,2,0,0,0,3.0,3.4,2.38,3.0,3.4,2.35
D1,22/04/17,Bayern Munich,Mainz,2,2,D,1,2,A,19,10,6,5,5,6,1,1,0,0,1.18,7.0,17.0,1.19,7.25,14.0
D1,22/04/17,Ein Frankfurt,Augsburg,3,1,H,0,1,A,20,10,7,4,14,8,2,1,0,0,1.75,3.6,5.0,1.75,3.75,4.75
D1,22/04/17,Hamburg,Darmstadt,1,2,A,0,0,D,13,9,6,4,14,18,3,2,0,0,1.4,4.75,8.0,1.44,4.5,7.75
D1,22/04/17,Hertha,Wolfsburg,1,0,H,0,0,D,14,10,5,2,10,18,3,5,0,0,2.5,3.3,2.9,2.45,3.4,2.9
D1,22/04/17,Ingolstadt,Werder Bremen,2,4,A,1,1,D,15,9,5,5,16,11,3,2,0,0,2.2,3.5,3.2,2.25,3.5,3.1
D1,22/04/17,M'gladbach,Dortmund,2,3,A,1,1,D,7,12,3,6,8,13,2,3,0,0,3.5,3.7,2.05,3.5,3.6,2.05
D1,23/04/17,Freiburg,Leverkusen,2,1,H,1,0,H,11,11,5,4,7,13,2,2,0,0,3.4,3.6,2.1,3.3,3.5,2.15
D1,23/04/17,Schalke 04,RB Leipzig,1,1,D,0,1,A,11,9,1,1,18,21,3,2,0,0,3.0,3.5,2.3,2.9,3.5,2.4
D1,28/04/17,Leverkusen,Schalke 04,1,4,A,0,3,A,13,12,4,8,15,10,3,0,0,0,2.1,3.5,3.5,2.0,3.4,3.6
D1,29/04/17,Darmstadt,Freiburg,3,0,H,2,0,H,14,9,4,4,16,15,2,0,0,0,3.3,3.3,2.25,3.2,3.3,2.2
D1,29/04/17,Dortmund,FC Koln,0,0,D,0,0,D,23,5,4,0,8,13,2,2,0,0,1.29,5.75,10.0,1.26,6.0,8.75
D1,29/04/17,Mainz,M'gladbach,1,2,A,0,1,A,17,13,8,5,9,15,1,1,0,0,2.2,3.4,3.3,2.2,3.25,3.25
D1,29/04/17,RB Leipzig,Ingolstadt,0,0,D,0,0,D,15,6,3,0,14,16,3,4,0,1,1.45,4.5,7.0,1.45,4.25,6.75
D1,29/04/17,Werder Bremen,Hertha,2,0,H,2,0,H,9,10,4,2,9,17,1,1,0,0,2.05,3.5,3.6,2.0,3.5,3.5
D1,29/04/17,Wolfsburg,Bayern Munich,0,6,A,0,3,A,7,17,3,9,12,10,0,0,1,0,8.0,4.75,1.4,7.75,4.75,1.36
D1,30/04/17,Augsburg,Hamburg,4,0,H,2,0,H,17,9,9,4,9,16,1,4,0,0,2.5,3.3,2.9,2.45,3.2,2.85
D1,30/04/17,Hoffenheim,Ein Frankfurt,1,0,H,0,0,D,8,4,1,2,22,18,0,3,0,0,1.57,4.0,6.0,1.55,4.0,5.75
D1,05/05/17,FC Koln,Werder Bremen,4,3,H,3,2,H,16,11,9,4,9,10,0,2,0,0,2.55,3.5,2.7,2.5,3.5,2.75
D1,06/05/17,Bayern Munich,Darmstadt,1,0,H,1,0,H,23,13,8,3,10,7,1,1,0,0,1.07,13.0,26.0,1.06,14.0,26.0
D1,06/05/17,Dortmund,Hoffenheim,2,1,H,1,0,H,11,10,4,5,17,11,4,2,0,0,1.5,4.75,5.75,1.5,5.0,5.5
D1,06/05/17,Ein Frankfurt,Wolfsburg,0,2,A,0,0,D,7,7,2,3,12,14,1,2,0,0,2.6,3.4,2.7,2.6,3.4,2.7
D1,06/05/17,Hertha,RB Leipzig,1,4,A,0,1,A,6,14,1,8,15,15,3,3,0,0,3.5,3.5,2.1,3.4,3.4,2.15
D1,06/05/17,Ingolstadt,Leverkusen,1,1,D,0,0,D,10,12,2,6,13,12,1,3,0,0,2.38,3.5,2.9,2.45,3.6,2.75
D1,06/05/17,M'gladbach,Augsburg,1,1,D,0,0,D,18,11,5,4,8,15,2,2,0,0,1.73,3.8,4.75,1.7,4.0,4.75
D1,07/05/17,Freiburg,Schalke 04,2,0,H,2,0,H,13,14,5,3,14,13,0,2,0,0,3.3,3.5,2.15,3.4,3.6,2.1
D1,07/05/17,Hamburg,Mainz,0,0,D,0,0,D,6,13,2,6,16,17,2,1,0,0,2.38,3.4,3.0,2.3,3.4,3.1
D1,13/05/17,Augsburg,Dortmund,1,1,D,1,1,D,5,15,3,5,17,7,2,1,0,0,6.0,4.6,1.5,6.0,4.75,1.48
D1,13/05/17,Darmstadt,Hertha,0,2,A,0,2,A,11,16,2,5,17,14,3,0,0,0,3.5,3.4,2.15,3.5,3.5,2.1
D1,13/05/17,Freiburg,Ingolstadt,1,1,D,1,1,D,11,23,4,9,18,27,2,3,0,0,2.38,3.5,2.9,2.4,3.5,2.9
D1,13/05/17,Leverkusen,FC Koln,2,2,D,0,1,A,27,7,9,4,12,12,0,2,0,0,2.1,3.5,3.5,2.1,3.5,3.5
D1,13/05/17,Mainz,Ein Frankfurt,4,2,H,0,1,A,21,6,8,4,16,22,4,4,0,0,1.7,3.8,5.0,1.72,3.75,5.0
D1,13/05/17,RB Leipzig,Bayern Munich,4,5,A,2,1,H,11,20,6,9,19,11,1,5,0,0,3.75,3.7,1.95,3.9,3.8,1.9
D1,13/05/17,Schalke 04,Hamburg,1,1,D,1,0,H,12,18,1,4,14,15,3,1,0,0,2.05,3.75,3.5,2.05,3.6,3.5
D1,13/05/17,Werder Bremen,Hoffenheim,3,5,A,0,3,A,16,16,7,9,10,14,1,1,0,0,2.63,3.6,2.55,2.65,3.75,2.45
D1,13/05/17,Wolfsburg,M'gladbach,1,1,D,0,1,A,11,14,6,6,12,12,3,1,0,0,1.95,3.6,4.0,2.0,3.7,3.6
D1,20/05/17,Bayern Munich,Freiburg,4,1,H,1,0,H,33,19,11,8,10,10,1,0,0,0,1.17,8.0,15.0,1.17,8.0,14.0
D1,20/05/17,Dortmund,Werder Bremen,4,3,H,2,1,H,28,11,11,5,15,17,4,3,0,0,1.2,7.5,12.0,1.22,7.25,10.5
D1,20/05/17,Ein Frankfurt,RB Leipzig,2,2,D,0,1,A,16,7,3,5,12,17,1,2,0,0,4.0,3.6,1.91,3.9,3.8,1.9
D1,20/05/17,FC Koln,Mainz,2,0,H,1,0,H,16,5,4,0,14,17,2,1,0,0,1.62,4.0,5.5,1.6,4.1,5.5
D1,20/05/17,Hamburg,Wolfsburg,2,1,H,1,1,D,6,12,3,5,12,18,4,3,0,0,2.6,3.4,2.7,2.55,3.5,2.7
D1,20/05/17,Hertha,Leverkusen,2,6,A,0,3,A,14,16,5,11,17,13,3,1,0,0,2.05,3.4,3.8,2.0,3.5,3.8
D1,20/05/17,Hoffenheim,Augsburg,0,0,D,0,0,D,19,8,9,2,10,13,2,1,0,0,1.36,5.0,8.5,1.35,5.5,8.0
D1,20/05/17,Ingolstadt,Schalke 04,1,1,D,1,1,D,18,9,8,3,9,11,1,1,0,1,2.63,3.5,2.6,2.6,3.6,2.55
D1,20/05/17,M'gladbach,Darmstadt,2,2,D,0,0,D,18,13,10,4,6,8,1,0,0,0,1.33,5.5,8.5,1.33,5.5,8.5
D1,18/08/17,Bayern Munich,Leverkusen,3,1,H,2,0,H,13,19,8,4,13,17,1,2,0,0,1.25,6.0,12.0,1.22,6.25,13.5
D1,19/08/17,Hamburg,Augsburg,1,0,H,1,0,H,11,13,5,1,18,16,4,3,0,0,2.1,3.4,3.6,2.15,3.3,3.6
D1,19/08/17,Hertha,Stuttgart,2,0,H,0,0,D,10,9,3,2,18,12,2,1,0,0,2.0,3.4,3.9,2.05,3.5,3.6
D1,19/08/17,Hoffenheim,Werder Bremen,1,0,H,0,0,D,14,11,3,2,17,15,1,3,0,0,1.75,4.0,4.33,1.75,4.0,4.4
D1,19/08/17,Mainz,Hannover,0,1,A,0,0,D,14,6,6,2,18,14,3,5,0,0,2.0,3.4,4.0,2.0,3.4,3.9
D1,19/08/17,Schalke 04,RB Leipzig,2,0,H,1,0,H,11,12,5,3,22,18,2,2,0,0,2.8,3.4,2.5,2.8,3.3,2.55
D1,19/08/17,Wolfsburg,Dortmund,0,3,A,0,2,A,9,13,0,5,7,15,0,0,0,0,3.8,4.0,1.85,4.1,3.9,1.83
D1,20/08/17,Freiburg,Ein Frankfurt,0,0,D,0,0,D,7,15,1,2,8,17,1,2,0,0,2.45,3.25,3.0,2.5,3.2,3.0
D1,20/08/17,M'gladbach,FC Koln,1,0,H,0,0,D,22,13,8,2,12,11,3,2,0,0,1.91,3.5,4.1,1.95,3.5,3.9
D1,25/08/17,FC Koln,Hamburg,1,3,A,0,2,A,20,12,6,4,9,9,2,2,0,1,1.95,3.4,4.0,2.0,3.3,4.1
D1,26/08/17,Augsburg,M'gladbach,2,2,D,1,2,A,24,15,9,3,13,12,2,2,0,0,3.25,3.4,2.25,3.3,3.3,2.25
D1,26/08/17,Dortmund,Hertha,2,0,H,1,0,H,18,7,8,4,12,9,1,1,0,0,1.36,5.0,7.5,1.36,5.0,8.75
D1,26/08/17,Ein Frankfurt,Wolfsburg,0,1,A,0,1,A,12,7,6,3,18,19,3,1,0,0,2.3,3.25,3.3,2.3,3.3,3.2
D1,26/08/17,Leverkusen,Hoffenheim,2,2,D,1,0,H,16,6,3,4,16,11,2,2,0,0,2.05,3.6,3.6,2.05,3.6,3.5
D1,26/08/17,Stuttgart,Mainz,1,0,H,0,0,D,17,13,4,6,12,18,2,1,0,0,2.3,3.4,3.1,2.3,3.4,3.1
D1,26/08/17,Werder Bremen,Bayern Munich,0,2,A,0,0,D,4,19,1,8,9,10,1,1,0,0,11.0,6.5,1.25,11.0,7.0,1.22
D1,27/08/17,Hannover,Schalke 04,1,0,H,0,0,D,11,8,3,1,17,17,1,2,0,0,3.3,3.4,2.2,3.3,3.6,2.15
D1,27/08/17,RB Leipzig,Freiburg,4,1,H,0,1,A,29,7,11,2,11,13,2,0,0,1,1.36,5.0,8.5,1.35,5.0,9.0
D1,08/09/17,Hamburg,RB Leipzig,0,2,A,0,0,D,9,19,2,4,14,11,1,1,0,0,4.0,3.6,1.91,4.0,3.6,1.91
D1,09/09/17,Augsburg,FC Koln,3,0,H,2,0,H,10,13,4,3,15,13,0,0,0,0,2.38,3.3,3.1,2.45,3.4,2.9
D1,09/09/17,Freiburg,Dortmund,0,0,D,0,0,D,5,27,2,3,10,11,0,0,1,0,7.5,5.0,1.4,7.5,5.0,1.4
D1,09/09/17,Hoffenheim,Bayern Munich,2,0,H,1,0,H,6,23,3,6,15,9,3,1,0,0,7.0,4.5,1.45,6.75,4.75,1.44
D1,09/09/17,Mainz,Leverkusen,3,1,H,1,1,D,14,13,5,2,16,15,2,2,0,0,3.0,3.4,2.38,2.95,3.4,2.4
D1,09/09/17,M'gladbach,Ein Frankfurt,0,1,A,0,1,A,15,12,3,6,17,17,3,2,0,0,1.83,3.6,4.5,1.85,3.6,4.25
D1,09/09/17,Wolfsburg,Hannover,1,1,D,0,0,D,17,7,6,2,13,20,0,1,0,0,1.83,3.6,4.5,1.85,3.5,4.4
D1,10/09/17,Hertha,Werder Bremen,1,1,D,1,0,H,8,10,4,5,9,12,1,0,0,0,1.91,3.6,4.0,1.95,3.5,4.0
D1,10/09/17,Schalke 04,Stuttgart,3,1,H,1,1,D,12,11,4,2,15,19,1,1,0,0,1.7,3.75,5.0,1.75,3.8,4.75
D1,15/09/17,Hannover,Hamburg,2,0,H,0,0,D,17,12,4,3,17,16,1,0,0,0,1.95,3.5,4.0,1.95,3.5,4.0
D1,16/09/17,Bayern Munich,Mainz,4,0,H,2,0,H,28,11,14,4,9,5,2,2,0,0,1.13,10.0,19.0,1.12,9.5,18.5
D1,16/09/17,Ein Frankfurt,Augsburg,1,2,A,0,1,A,23,11,8,3,13,13,2,3,0,0,1.85,3.5,4.5,1.87,3.4,4.5
D1,16/09/17,RB Leipzig,M'gladbach,2,2,D,2,1,H,10,10,3,3,13,12,1,1,1,0,1.67,3.8,5.5,1.65,4.1,5.0
D1,16/09/17,Stuttgart,Wolfsburg,1,0,H,1,0,H,8,8,4,1,14,19,2,3,0,0,2.3,3.5,3.0,2.45,3.5,2.8
D1,16/09/17,Werder Bremen,Schalke 04,1,2,A,1,1,D,16,11,2,4,15,17,2,2,0,0,2.8,3.5,2.5,2.7,3.4,2.6
D1,17/09/17,Dortmund,FC Koln,5,0,H,2,0,H,22,6,8,2,11,12,0,3,0,0,1.22,6.0,13.0,1.26,5.75,12.0
D1,17/09/17,Hoffenheim,Hertha,1,1,D,1,0,H,8,9,2,4,15,20,2,2,0,0,1.67,3.8,5.5,1.72,3.9,4.75
D1,17/09/17,Leverkusen,Freiburg,4,0,H,3,0,H,22,4,9,1,4,13,0,2,0,0,1.45,4.5,7.0,1.45,4.6,7.0
D1,19/09/17,Augsburg,RB Leipzig,1,0,H,1,0,H,11,14,4,3,15,17,2,2,0,0,3.5,3.5,2.1,3.5,3.5,2.1
D1,19/09/17,M'gladbach,Stuttgart,2,0,H,0,0,D,9,11,3,4,9,8,0,1,0,0,1.7,3.8,5.0,1.65,3.9,5.25
D1,19/09/17,Schalke 04,Bayern Munich,0,3,A,0,2,A,11,12,4,8,13,11,1,1,0,0,7.0,4.75,1.44,6.75,4.75,1.45
D1,19/09/17,Wolfsburg,Werder Bremen,1,1,D,1,0,H,13,11,4,4,10,18,1,2,0,0,2.05,3.5,3.6,2.0,3.6,3.7
D1,20/09/17,FC Koln,Ein Frankfurt,0,1,A,0,1,A,17,8,8,4,20,20,2,1,0,0,2.88,3.1,2.63,2.75,3.2,2.65
D1,20/09/17,Freiburg,Hannover,1,1,D,0,0,D,23,14,5,3,17,19,2,4,0,0,2.8,3.25,2.6,2.7,3.2,2.7
D1,20/09/17,Hamburg,Dortmund,0,3,A,0,1,A,6,17,2,7,15,14,3,0,0,0,7.0,4.75,1.44,7.25,5.0,1.4
D1,20/09/17,Hertha,Leverkusen,2,1,H,2,0,H,5,12,3,5,12,25,1,2,0,0,3.3,3.4,2.2,3.2,3.4,2.25
D1,20/09/17,Mainz,Hoffenheim,2,3,A,2,2,D,20,18,6,6,9,13,3,3,0,0,2.7,3.4,2.6,2.65,3.5,2.6
D1,22/09/17,Bayern Munich,Wolfsburg,2,2,D,2,0,H,19,8,3,3,9,11,1,2,0,0,1.14,8.5,19.0,1.14,9.0,17.0
D1,23/09/17,Dortmund,M'gladbach,6,1,H,3,0,H,18,8,9,5,2,6,0,1,0,0,1.44,4.75,7.0,1.42,4.75,7.25
D1,23/09/17,Hoffenheim,Schalke 04,2,0,H,1,0,H,12,17,6,3,16,15,3,2,0,0,2.2,3.5,3.25,2.2,3.5,3.2
D1,23/09/17,Mainz,Hertha,1,0,H,0,0,D,8,4,3,1,22,22,3,3,0,1,2.2,3.3,3.4,2.2,3.3,3.4
D1,23/09/17,RB Leipzig,Ein Frankfurt,2,1,H,1,0,H,17,9,5,3,9,16,1,2,0,0,1.7,3.8,5.0,1.65,4.0,5.25
D1,23/09/17,Stuttgart,Augsburg,0,0,D,0,0,D,15,9,2,2,7,14,1,2,0,0,2.1,3.4,3.6,2.1,3.5,3.5
D1,23/09/17,Werder Bremen,Freiburg,0,0,D,0,0,D,17,13,6,6,15,9,2,1,0,0,1.7,4.0,4.75,1.72,3.9,4.75
D1,24/09/17,Hannover,FC Koln,0,0,D,0,0,D,14,6,1,1,17,17,4,2,0,0,1.95,3.6,3.8,1.95,3.5,4.0
D1,24/09/17,Leverkusen,Hamburg,3,0,H,2,0,H,17,12,6,2,17,18,2,2,0,0,1.36,5.0,8.5,1.4,4.75,8.0
D1,29/09/17,Schalke 04,Leverkusen,1,1,D,1,0,H,14,10,5,6,19,16,2,3,0,0,2.3,3.4,3.1,2.4,3.4,2.95
D1,30/09/17,Augsburg,Dortmund,1,2,A,1,2,A,10,14,5,8,23,12,4,1,0,0,7.5,4.5,1.44,7.25,4.6,1.4
D1,30/09/17,Ein Frankfurt,Stuttgart,2,1,H,1,0,H,10,13,6,5,10,17,1,1,1,0,1.95,3.5,4.0,1.87,3.6,3.9
D1,30/09/17,Hamburg,Werder Bremen,0,0,D,0,0,D,17,8,6,3,13,27,1,3,0,0,2.7,3.2,2.75,2.5,3.4,2.65
D1,30/09/17,M'gladbach,Hannover,2,1,H,0,0,D,23,15,8,2,12,13,1,1,0,0,1.73,3.6,5.25,1.72,3.7,4.6
D1,30/09/17,Wolfsburg,Mainz,1,1,D,0,0,D,6,10,2,3,7,13,4,4,1,0,2.1,3.4,3.6,2.0,3.4,3.6
D1,01/10/17,FC Koln,RB Leipzig,1,2,A,0,1,A,16,23,6,10,9,13,0,2,0,0,3.8,3.5,2.0,3.6,3.4,2.0
D1,01/10/17,Freiburg,Hoffenheim,3,2,H,2,1,H,15,15,6,6,13,17,2,3,0,0,3.6,3.5,2.05,3.5,3.5,2.0
D1,01/10/17,Hertha,Bayern Munich,2,2,D,0,1,A,10,15,5,5,14,11,0,2,0,0,8.5,5.0,1.36,8.75,4.75,1.34
D1,13/10/17,Stuttgart,FC Koln,2,1,H,1,0,H,22,17,7,3,12,13,2,3,0,0,1.83,3.6,4.33,1.9,3.6,4.1
D1,14/10/17,Bayern Munich,Freiburg,5,0,H,2,0,H,22,6,10,2,5,7,0,0,0,0,1.08,13.0,21.0,1.07,12.5,26.0
D1,14/10/17,Dortmund,RB Leipzig,2,3,A,1,2,A,15,7,8,6,16,19,2,5,1,1,1.5,4.5,6.5,1.5,4.5,6.25
D1,14/10/17,Hannover,Ein Frankfurt,1,2,A,1,1,D,10,12,2,4,15,16,3,3,0,0,2.38,3.2,3.1,2.4,3.2,3.1
D1,14/10/17,Hertha,Schalke 04,0,2,A,0,0,D,2,10,0,6,12,20,1,2,1,0,2.5,3.3,2.9,2.65,3.2,2.8
D1,14/10/17,Hoffenheim,Augsburg,2,2,D,0,0,D,22,13,7,5,5,11,1,0,0,0,1.8,3.75,4.5,1.8,3.7,4.5
D1,14/10/17,Mainz,Hamburg,3,2,H,1,1,D,14,9,4,2,14,17,1,1,0,0,1.7,3.75,5.25,1.72,3.6,5.25
D1,15/10/17,Leverkusen,Wolfsburg,2,2,D,1,1,D,17,11,10,4,16,13,2,2,0,0,1.53,4.33,6.0,1.53,4.33,6.0
D1,15/10/17,Werder Bremen,M'gladbach,0,2,A,0,2,A,18,16,5,8,11,10,1,0,0,0,2.63,3.5,2.6,2.7,3.5,2.55
D1,20/10/17,Schalke 04,Mainz,2,0,H,1,0,H,14,4,5,2,17,15,3,0,0,0,1.8,3.7,4.5,1.78,3.6,4.75
D1,21/10/17,Augsburg,Hannover,1,2,A,1,0,H,15,11,5,6,11,9,1,2,0,0,2.04,3.5,3.6,2.05,3.4,3.7
D1,21/10/17,Ein Frankfurt,Dortmund,2,2,D,0,1,A,14,20,7,7,14,10,2,3,0,0,5.0,3.75,1.72,5.25,3.8,1.67
